,id,items,quantity_items,support,items_base,items_buy,quantity_items_base,items_add,quantity_items_add,confidence,lift
428,427,beef other_vegetables root_vegetables tropical_fruit,4,0.002745297,beef root_vegetables tropical_fruit,,3,other_vegetables,1,0.72972973,3.771356748
429,428,beef other_vegetables root_vegetables tropical_fruit,4,0.002745297,other_vegetables root_vegetables tropical_fruit,,3,beef,1,0.223140496,4.253075149
430,429,beef other_vegetables root_vegetables whole_milk,4,0.00396543,beef other_vegetables,,2,root_vegetables whole_milk,2,0.201030928,4.110476456
431,430,beef other_vegetables root_vegetables whole_milk,4,0.00396543,beef root_vegetables,,2,other_vegetables whole_milk,2,0.228070175,3.047649695
432,431,beef other_vegetables root_vegetables whole_milk,4,0.00396543,beef other_vegetables whole_milk,,3,root_vegetables,1,0.428571429,3.931902985
433,432,beef other_vegetables root_vegetables yogurt,4,0.002338587,beef other_vegetables yogurt,,3,root_vegetables,1,0.450980392,4.137492684
434,433,beef other_vegetables tropical_fruit whole_milk,4,0.002948653,beef tropical_fruit,,2,other_vegetables whole_milk,2,0.386666667,5.166938406
435,434,beef other_vegetables tropical_fruit whole_milk,4,0.002948653,beef other_vegetables whole_milk,,3,tropical_fruit,1,0.318681319,3.037045319
436,435,beef other_vegetables tropical_fruit whole_milk,4,0.002948653,beef tropical_fruit whole_milk,,3,other_vegetables,1,0.644444444,3.330589128
437,436,beef other_vegetables whole_milk yogurt,4,0.00305033,beef yogurt,,2,other_vegetables whole_milk,2,0.260869565,3.485940454
438,437,beef rolls-buns root_vegetables whole_milk,4,0.002846975,beef rolls-buns,,2,root_vegetables whole_milk,2,0.208955224,4.272504422
439,438,beef rolls-buns root_vegetables whole_milk,4,0.002846975,beef rolls-buns whole_milk,,3,root_vegetables,1,0.417910448,3.834094453
440,439,beef rolls-buns root_vegetables whole_milk,4,0.002846975,rolls-buns root_vegetables whole_milk,,3,beef,1,0.224,4.269457364
441,440,beef root_vegetables tropical_fruit whole_milk,4,0.002541942,beef tropical_fruit,,2,root_vegetables whole_milk,2,0.333333333,6.815661816
442,441,beef root_vegetables tropical_fruit whole_milk,4,0.002541942,beef root_vegetables whole_milk,,3,tropical_fruit,1,0.316455696,3.015835051
443,442,beef root_vegetables tropical_fruit whole_milk,4,0.002541942,beef tropical_fruit whole_milk,,3,root_vegetables,1,0.555555556,5.096911277
444,443,beef root_vegetables tropical_fruit whole_milk,4,0.002541942,root_vegetables tropical_fruit whole_milk,,3,beef,1,0.211864407,4.038152017
445,444,beef root_vegetables whole_milk yogurt,4,0.002541942,beef yogurt,,2,root_vegetables whole_milk,2,0.217391304,4.444996836
446,445,beef root_vegetables whole_milk yogurt,4,0.002541942,beef whole_milk yogurt,,3,root_vegetables,1,0.416666667,3.822683458
447,446,bottled_beer other_vegetables root_vegetables whole_milk,4,0.002440264,bottled_beer root_vegetables,,2,other_vegetables whole_milk,2,0.252631579,3.375858124
448,447,bottled_beer other_vegetables root_vegetables whole_milk,4,0.002440264,bottled_beer root_vegetables whole_milk,,3,other_vegetables,1,0.615384615,3.180403412
449,448,bottled_beer other_vegetables whole_milk yogurt,4,0.00264362,bottled_beer yogurt,,2,other_vegetables whole_milk,2,0.285714286,3.817934783
450,449,bottled_water butter other_vegetables whole_milk,4,0.00264362,bottled_water butter,,2,other_vegetables whole_milk,2,0.295454545,3.94809165
451,450,bottled_water butter other_vegetables whole_milk,4,0.00264362,bottled_water other_vegetables whole_milk,,3,butter,1,0.245283019,4.426345854
452,451,bottled_water butter root_vegetables whole_milk,4,0.002440264,bottled_water butter,,2,root_vegetables whole_milk,2,0.272727273,5.576450576
453,452,bottled_water butter root_vegetables whole_milk,4,0.002440264,bottled_water butter whole_milk,,3,root_vegetables,1,0.452830189,4.154463531
454,453,bottled_water butter root_vegetables whole_milk,4,0.002440264,bottled_water root_vegetables whole_milk,,3,butter,1,0.333333333,6.01529052
455,454,bottled_water citrus_fruit other_vegetables whole_milk,4,0.002948653,bottled_water other_vegetables whole_milk,,3,citrus_fruit,1,0.273584906,3.305537527
456,455,bottled_water citrus_fruit tropical_fruit whole_milk,4,0.002236909,bottled_water citrus_fruit whole_milk,,3,tropical_fruit,1,0.379310345,3.614842288
457,456,bottled_water citrus_fruit tropical_fruit whole_milk,4,0.002236909,bottled_water tropical_fruit whole_milk,,3,citrus_fruit,1,0.278481013,3.364693808
458,457,bottled_water fruit-vegetable_juice whole_milk yogurt,4,0.002440264,bottled_water fruit-vegetable_juice whole_milk,,3,yogurt,1,0.421052632,3.018259936
459,458,bottled_water fruit-vegetable_juice whole_milk yogurt,4,0.002440264,bottled_water whole_milk yogurt,,3,fruit-vegetable_juice,1,0.252631579,3.494559183
460,459,bottled_water other_vegetables rolls-buns sausage,4,0.002236909,bottled_water other_vegetables rolls-buns,,3,sausage,1,0.305555556,3.252314815
461,460,bottled_water other_vegetables root_vegetables tropical_fruit,4,0.00264362,bottled_water other_vegetables root_vegetables,,3,tropical_fruit,1,0.376811594,3.591029098
462,461,bottled_water other_vegetables root_vegetables tropical_fruit,4,0.00264362,bottled_water other_vegetables tropical_fruit,,3,root_vegetables,1,0.426229508,3.910417176
463,462,bottled_water other_vegetables root_vegetables whole_milk,4,0.00396543,bottled_water root_vegetables,,2,other_vegetables whole_milk,2,0.253246753,3.384078557
464,463,bottled_water other_vegetables root_vegetables whole_milk,4,0.00396543,bottled_water other_vegetables whole_milk,,3,root_vegetables,1,0.367924528,3.375501619
465,464,bottled_water other_vegetables sausage yogurt,4,0.002236909,bottled_water other_vegetables sausage,,3,yogurt,1,0.44,3.154081633
466,465,bottled_water other_vegetables tropical_fruit whole_milk,4,0.003558719,bottled_water other_vegetables whole_milk,,3,tropical_fruit,1,0.330188679,3.146710911
467,466,bottled_water other_vegetables tropical_fruit yogurt,4,0.00305033,bottled_water other_vegetables tropical_fruit,,3,yogurt,1,0.491803279,3.525426564
468,467,bottled_water other_vegetables tropical_fruit yogurt,4,0.00305033,bottled_water other_vegetables yogurt,,3,tropical_fruit,1,0.375,3.573764535
469,468,bottled_water rolls-buns soda yogurt,4,0.00305033,bottled_water rolls-buns soda,,3,yogurt,1,0.447761194,3.209716723
470,469,bottled_water rolls-buns soda yogurt,4,0.00305033,rolls-buns soda yogurt,,3,bottled_water,1,0.352941176,3.193354619
471,470,bottled_water rolls-buns tropical_fruit whole_milk,4,0.002846975,bottled_water rolls-buns whole_milk,,3,tropical_fruit,1,0.325581395,3.102803317
472,471,bottled_water rolls-buns tropical_fruit yogurt,4,0.002440264,bottled_water rolls-buns tropical_fruit,,3,yogurt,1,0.452830189,3.246053138
473,472,bottled_water rolls-buns tropical_fruit yogurt,4,0.002440264,bottled_water rolls-buns yogurt,,3,tropical_fruit,1,0.342857143,3.26744186
474,473,bottled_water root_vegetables tropical_fruit whole_milk,4,0.002541942,bottled_water root_vegetables whole_milk,,3,tropical_fruit,1,0.347222222,3.309041236
475,474,bottled_water root_vegetables tropical_fruit yogurt,4,0.002236909,bottled_water root_vegetables tropical_fruit,,3,yogurt,1,0.488888889,3.504535147
476,475,bottled_water root_vegetables tropical_fruit yogurt,4,0.002236909,bottled_water root_vegetables yogurt,,3,tropical_fruit,1,0.578947368,5.517390861
477,476,bottled_water soda tropical_fruit yogurt,4,0.002440264,bottled_water soda tropical_fruit,,3,yogurt,1,0.470588235,3.37334934
478,477,bottled_water soda tropical_fruit yogurt,4,0.002440264,bottled_water soda yogurt,,3,tropical_fruit,1,0.328767123,3.133163428
479,478,bottled_water soda tropical_fruit yogurt,4,0.002440264,soda tropical_fruit yogurt,,3,bottled_water,1,0.369230769,3.340740217
480,479,bottled_water tropical_fruit whole_milk yogurt,4,0.003660397,bottled_water tropical_fruit whole_milk,,3,yogurt,1,0.455696203,3.266597778
481,480,bottled_water tropical_fruit whole_milk yogurt,4,0.003660397,bottled_water whole_milk yogurt,,3,tropical_fruit,1,0.378947368,3.611383109
482,481,brown_bread other_vegetables root_vegetables whole_milk,4,0.003152008,brown_bread root_vegetables,,2,other_vegetables whole_milk,2,0.31,4.142459239
483,482,brown_bread other_vegetables root_vegetables whole_milk,4,0.003152008,brown_bread other_vegetables root_vegetables,,3,whole_milk,1,0.775,3.033077994
484,483,brown_bread other_vegetables root_vegetables whole_milk,4,0.003152008,brown_bread other_vegetables whole_milk,,3,root_vegetables,1,0.336956522,3.091387492
485,484,brown_bread other_vegetables tropical_fruit whole_milk,4,0.00264362,brown_bread tropical_fruit,,2,other_vegetables whole_milk,2,0.247619048,3.308876812
486,485,butter citrus_fruit other_vegetables whole_milk,4,0.002948653,butter citrus_fruit,,2,other_vegetables whole_milk,2,0.322222222,4.305782005
487,486,butter citrus_fruit other_vegetables whole_milk,4,0.002948653,butter other_vegetables whole_milk,,3,citrus_fruit,1,0.256637168,3.100769716
488,487,butter citrus_fruit other_vegetables whole_milk,4,0.002948653,citrus_fruit other_vegetables whole_milk,,3,butter,1,0.2265625,4.088517775
489,488,butter curd other_vegetables whole_milk,4,0.002236909,butter curd,,2,other_vegetables whole_milk,2,0.328358209,4.387775795
490,489,butter curd other_vegetables whole_milk,4,0.002236909,curd other_vegetables whole_milk,,3,butter,1,0.226804124,4.092878086
491,490,butter curd whole_milk yogurt,4,0.002338587,butter curd,,2,whole_milk yogurt,2,0.343283582,6.127393884
492,491,butter curd whole_milk yogurt,4,0.002338587,butter curd whole_milk,,3,yogurt,1,0.479166667,3.434842687
493,492,butter curd whole_milk yogurt,4,0.002338587,butter curd yogurt,,3,whole_milk,1,0.793103448,3.103928537
494,493,butter curd whole_milk yogurt,4,0.002338587,butter whole_milk yogurt,,3,curd,1,0.25,4.692270992
495,494,butter curd whole_milk yogurt,4,0.002338587,curd whole_milk yogurt,,3,butter,1,0.232323232,4.192475211
496,495,butter domestic_eggs other_vegetables whole_milk,4,0.00305033,butter domestic_eggs,,2,other_vegetables whole_milk,2,0.315789474,4.219822654
497,496,butter domestic_eggs other_vegetables whole_milk,4,0.00305033,butter other_vegetables whole_milk,,3,domestic_eggs,1,0.265486726,4.184394146
498,497,butter domestic_eggs other_vegetables whole_milk,4,0.00305033,domestic_eggs other_vegetables whole_milk,,3,butter,1,0.247933884,4.474183031
499,498,butter domestic_eggs root_vegetables whole_milk,4,0.002440264,butter domestic_eggs,,2,root_vegetables whole_milk,2,0.252631579,5.165554218
500,499,butter domestic_eggs root_vegetables whole_milk,4,0.002440264,butter domestic_eggs whole_milk,,3,root_vegetables,1,0.406779661,3.731975715
501,500,butter domestic_eggs root_vegetables whole_milk,4,0.002440264,butter root_vegetables whole_milk,,3,domestic_eggs,1,0.296296296,4.669990503
502,501,butter domestic_eggs root_vegetables whole_milk,4,0.002440264,domestic_eggs root_vegetables whole_milk,,3,butter,1,0.285714286,5.155963303
503,502,butter domestic_eggs whole_milk yogurt,4,0.002236909,butter domestic_eggs,,2,whole_milk yogurt,2,0.231578947,4.13353711
504,503,butter domestic_eggs whole_milk yogurt,4,0.002236909,butter whole_milk yogurt,,3,domestic_eggs,1,0.239130435,3.768986901
505,504,butter domestic_eggs whole_milk yogurt,4,0.002236909,domestic_eggs whole_milk yogurt,,3,butter,1,0.289473684,5.223804925
506,505,butter other_vegetables pastry whole_milk,4,0.002236909,butter pastry,,2,other_vegetables whole_milk,2,0.293333333,3.919746377
507,506,butter other_vegetables pastry whole_milk,4,0.002236909,other_vegetables pastry whole_milk,,3,butter,1,0.211538462,3.817395907
508,507,butter other_vegetables pip_fruit whole_milk,4,0.002745297,butter pip_fruit,,2,other_vegetables whole_milk,2,0.375,5.011039402
509,508,butter other_vegetables pip_fruit whole_milk,4,0.002745297,butter other_vegetables whole_milk,,3,pip_fruit,1,0.238938053,3.158542678
510,509,butter other_vegetables pip_fruit whole_milk,4,0.002745297,butter pip_fruit whole_milk,,3,other_vegetables,1,0.613636364,3.171368175
511,510,butter other_vegetables pip_fruit whole_milk,4,0.002745297,other_vegetables pip_fruit whole_milk,,3,butter,1,0.203007519,3.66344761
512,511,butter other_vegetables pork whole_milk,4,0.002236909,butter pork,,2,other_vegetables whole_milk,2,0.407407407,5.44409219
513,512,butter other_vegetables pork whole_milk,4,0.002236909,butter other_vegetables pork,,3,whole_milk,1,0.846153846,3.311549175
514,513,butter other_vegetables pork whole_milk,4,0.002236909,other_vegetables pork whole_milk,,3,butter,1,0.22,3.970091743
515,514,butter other_vegetables rolls-buns root_vegetables,4,0.002440264,butter other_vegetables rolls-buns,,3,root_vegetables,1,0.428571429,3.931902985
516,515,butter other_vegetables rolls-buns root_vegetables,4,0.002440264,butter rolls-buns root_vegetables,,3,other_vegetables,1,0.631578947,3.264098238
517,516,butter other_vegetables rolls-buns root_vegetables,4,0.002440264,other_vegetables rolls-buns root_vegetables,,3,butter,1,0.2,3.609174312
518,517,butter other_vegetables root_vegetables tropical_fruit,4,0.002338587,butter tropical_fruit,,2,other_vegetables root_vegetables,2,0.234693878,4.95324954
519,518,butter other_vegetables root_vegetables tropical_fruit,4,0.002338587,butter other_vegetables root_vegetables,,3,tropical_fruit,1,0.353846154,3.372167561
520,519,butter other_vegetables root_vegetables tropical_fruit,4,0.002338587,butter other_vegetables tropical_fruit,,3,root_vegetables,1,0.425925926,3.907631979
521,520,butter other_vegetables root_vegetables tropical_fruit,4,0.002338587,butter root_vegetables tropical_fruit,,3,other_vegetables,1,0.657142857,3.3962165
522,521,butter other_vegetables root_vegetables whole_milk,4,0.004168785,butter other_vegetables,,2,root_vegetables whole_milk,2,0.208121827,4.255463976
523,522,butter other_vegetables root_vegetables whole_milk,4,0.004168785,butter root_vegetables,,2,other_vegetables whole_milk,2,0.322834646,4.31396568
524,523,butter other_vegetables root_vegetables whole_milk,4,0.004168785,butter other_vegetables whole_milk,,3,root_vegetables,1,0.362831858,3.328779223
525,524,butter other_vegetables sausage whole_milk,4,0.002338587,butter sausage,,2,other_vegetables whole_milk,2,0.270588235,3.615808824
526,525,butter other_vegetables sausage whole_milk,4,0.002338587,other_vegetables sausage whole_milk,,3,butter,1,0.23,4.150550459
527,526,butter other_vegetables tropical_fruit whipped-sour_cream,4,0.002338587,butter tropical_fruit,,2,other_vegetables whipped-sour_cream,2,0.234693878,8.127515091
528,527,butter other_vegetables tropical_fruit whipped-sour_cream,4,0.002338587,butter whipped-sour_cream,,2,other_vegetables tropical_fruit,2,0.23,6.408073654
529,528,butter other_vegetables tropical_fruit whipped-sour_cream,4,0.002338587,butter other_vegetables tropical_fruit,,3,whipped-sour_cream,1,0.425925926,5.941817704
530,529,butter other_vegetables tropical_fruit whipped-sour_cream,4,0.002338587,butter other_vegetables whipped-sour_cream,,3,tropical_fruit,1,0.403508772,3.845454236
531,530,butter other_vegetables tropical_fruit whipped-sour_cream,4,0.002338587,butter tropical_fruit whipped-sour_cream,,3,other_vegetables,1,0.766666667,3.962252584
532,531,butter other_vegetables tropical_fruit whipped-sour_cream,4,0.002338587,other_vegetables tropical_fruit whipped-sour_cream,,3,butter,1,0.298701299,5.390325271
533,532,butter other_vegetables tropical_fruit whole_milk,4,0.003355363,butter tropical_fruit,,2,other_vegetables whole_milk,2,0.336734694,4.499708851
534,533,butter other_vegetables tropical_fruit yogurt,4,0.00305033,butter tropical_fruit,,2,other_vegetables yogurt,2,0.306122449,7.050853128
535,534,butter other_vegetables tropical_fruit yogurt,4,0.00305033,butter yogurt,,2,other_vegetables tropical_fruit,2,0.208333333,5.804414542
536,535,butter other_vegetables tropical_fruit yogurt,4,0.00305033,butter other_vegetables tropical_fruit,,3,yogurt,1,0.555555556,3.982426304
537,536,butter other_vegetables tropical_fruit yogurt,4,0.00305033,butter other_vegetables yogurt,,3,tropical_fruit,1,0.476190476,4.538113695
538,537,butter other_vegetables tropical_fruit yogurt,4,0.00305033,butter tropical_fruit yogurt,,3,other_vegetables,1,0.666666667,3.445437029
539,538,butter other_vegetables tropical_fruit yogurt,4,0.00305033,other_vegetables tropical_fruit yogurt,,3,butter,1,0.247933884,4.474183031
540,539,butter other_vegetables whipped-sour_cream whole_milk,4,0.00396543,butter whipped-sour_cream,,2,other_vegetables whole_milk,2,0.39,5.211480978
541,540,butter other_vegetables whipped-sour_cream whole_milk,4,0.00396543,butter other_vegetables whole_milk,,3,whipped-sour_cream,1,0.345132743,4.814724157
542,541,butter other_vegetables whipped-sour_cream whole_milk,4,0.00396543,butter whipped-sour_cream whole_milk,,3,other_vegetables,1,0.590909091,3.053910094
543,542,butter other_vegetables whipped-sour_cream whole_milk,4,0.00396543,other_vegetables whipped-sour_cream whole_milk,,3,butter,1,0.270833333,4.887423547
544,543,butter other_vegetables whole_milk yogurt,4,0.00437214,butter other_vegetables,,2,whole_milk yogurt,2,0.218274112,3.896054244
545,544,butter other_vegetables whole_milk yogurt,4,0.00437214,butter yogurt,,2,other_vegetables whole_milk,2,0.298611111,3.990272117
546,545,butter rolls-buns root_vegetables whole_milk,4,0.002338587,butter rolls-buns whole_milk,,3,root_vegetables,1,0.353846154,3.246340413
547,546,butter root_vegetables tropical_fruit whole_milk,4,0.002440264,butter tropical_fruit,,2,root_vegetables whole_milk,2,0.244897959,5.007425007
548,547,butter root_vegetables tropical_fruit whole_milk,4,0.002440264,butter tropical_fruit whole_milk,,3,root_vegetables,1,0.393442623,3.609615855
549,548,butter root_vegetables tropical_fruit whole_milk,4,0.002440264,root_vegetables tropical_fruit whole_milk,,3,butter,1,0.203389831,3.670346758
550,549,butter root_vegetables whipped-sour_cream whole_milk,4,0.00264362,butter root_vegetables,,2,whipped-sour_cream whole_milk,2,0.204724409,6.35162324
551,550,butter root_vegetables whipped-sour_cream whole_milk,4,0.00264362,butter whipped-sour_cream,,2,root_vegetables whole_milk,2,0.26,5.316216216
552,551,butter root_vegetables whipped-sour_cream whole_milk,4,0.00264362,butter root_vegetables whole_milk,,3,whipped-sour_cream,1,0.320987654,4.477891603
553,552,butter root_vegetables whipped-sour_cream whole_milk,4,0.00264362,butter whipped-sour_cream whole_milk,,3,root_vegetables,1,0.393939394,3.614173451
554,553,butter root_vegetables whipped-sour_cream whole_milk,4,0.00264362,root_vegetables whipped-sour_cream whole_milk,,3,butter,1,0.279569892,5.045082372
555,554,butter root_vegetables whole_milk yogurt,4,0.00305033,butter root_vegetables,,2,whole_milk yogurt,2,0.236220472,4.216385384
556,555,butter root_vegetables whole_milk yogurt,4,0.00305033,butter yogurt,,2,root_vegetables whole_milk,2,0.208333333,4.259788635
557,556,butter root_vegetables whole_milk yogurt,4,0.00305033,butter root_vegetables yogurt,,3,whole_milk,1,0.789473684,3.089722915
558,557,butter root_vegetables whole_milk yogurt,4,0.00305033,root_vegetables whole_milk yogurt,,3,butter,1,0.20979021,3.78584718
559,558,butter tropical_fruit whole_milk yogurt,4,0.003355363,butter tropical_fruit,,2,whole_milk yogurt,2,0.336734694,6.010500389
560,559,butter tropical_fruit whole_milk yogurt,4,0.003355363,butter yogurt,,2,tropical_fruit whole_milk,2,0.229166667,5.41791867
561,560,butter tropical_fruit whole_milk yogurt,4,0.003355363,butter tropical_fruit whole_milk,,3,yogurt,1,0.540983607,3.87796922
562,561,butter tropical_fruit whole_milk yogurt,4,0.003355363,butter whole_milk yogurt,,3,tropical_fruit,1,0.358695652,3.418383468
563,562,butter tropical_fruit whole_milk yogurt,4,0.003355363,tropical_fruit whole_milk yogurt,,3,butter,1,0.22147651,3.996736654
564,563,butter whipped-sour_cream whole_milk yogurt,4,0.00264362,butter whipped-sour_cream,,2,whole_milk yogurt,2,0.26,4.640834846
565,564,butter whipped-sour_cream whole_milk yogurt,4,0.00264362,butter whole_milk yogurt,,3,whipped-sour_cream,1,0.282608696,3.94249152
566,565,butter whipped-sour_cream whole_milk yogurt,4,0.00264362,whipped-sour_cream whole_milk yogurt,,3,butter,1,0.242990654,4.384978136
567,566,butter_milk other_vegetables whole_milk yogurt,4,0.002236909,butter_milk other_vegetables,,2,whole_milk yogurt,2,0.215686275,3.849862994
568,567,butter_milk other_vegetables whole_milk yogurt,4,0.002236909,butter_milk yogurt,,2,other_vegetables whole_milk,2,0.261904762,3.499773551
569,568,butter_milk other_vegetables whole_milk yogurt,4,0.002236909,butter_milk other_vegetables whole_milk,,3,yogurt,1,0.47826087,3.428349601
570,569,chicken domestic_eggs other_vegetables whole_milk,4,0.002440264,chicken domestic_eggs,,2,other_vegetables whole_milk,2,0.393442623,5.257483963
571,570,chicken domestic_eggs other_vegetables whole_milk,4,0.002440264,chicken domestic_eggs whole_milk,,3,other_vegetables,1,0.615384615,3.180403412
572,571,chicken domestic_eggs other_vegetables whole_milk,4,0.002440264,chicken other_vegetables whole_milk,,3,domestic_eggs,1,0.289156627,4.557460612
573,572,chicken other_vegetables rolls-buns whole_milk,4,0.002846975,chicken rolls-buns,,2,other_vegetables whole_milk,2,0.294736842,3.938501144
574,573,chicken other_vegetables root_vegetables whole_milk,4,0.002948653,chicken root_vegetables,,2,other_vegetables whole_milk,2,0.271028037,3.621685798
575,574,chicken other_vegetables root_vegetables whole_milk,4,0.002948653,chicken other_vegetables whole_milk,,3,root_vegetables,1,0.34939759,3.205527333
576,575,chicken other_vegetables whipped-sour_cream whole_milk,4,0.002338587,chicken whipped-sour_cream,,2,other_vegetables whole_milk,2,0.323943662,4.328785211
577,576,chicken other_vegetables whipped-sour_cream whole_milk,4,0.002338587,chicken other_vegetables whole_milk,,3,whipped-sour_cream,1,0.277108434,3.865760916
578,577,chicken other_vegetables whole_milk yogurt,4,0.002541942,chicken yogurt,,2,other_vegetables whole_milk,2,0.304878049,4.074015774
579,578,chicken other_vegetables whole_milk yogurt,4,0.002541942,chicken whole_milk yogurt,,3,other_vegetables,1,0.641025641,3.31292022
580,579,citrus_fruit domestic_eggs other_vegetables whole_milk,4,0.002846975,citrus_fruit domestic_eggs,,2,other_vegetables whole_milk,2,0.274509804,3.66821185
581,580,citrus_fruit domestic_eggs other_vegetables whole_milk,4,0.002846975,citrus_fruit other_vegetables whole_milk,,3,domestic_eggs,1,0.21875,3.447766426
582,581,citrus_fruit fruit-vegetable_juice other_vegetables root_vegetables,4,0.002338587,citrus_fruit fruit-vegetable_juice,,2,other_vegetables root_vegetables,2,0.225490196,4.75900446
583,582,citrus_fruit fruit-vegetable_juice other_vegetables root_vegetables,4,0.002338587,citrus_fruit fruit-vegetable_juice other_vegetables,,3,root_vegetables,1,0.489361702,4.489619721
584,583,citrus_fruit fruit-vegetable_juice other_vegetables root_vegetables,4,0.002338587,citrus_fruit fruit-vegetable_juice root_vegetables,,3,other_vegetables,1,0.676470588,3.496105221
585,584,citrus_fruit fruit-vegetable_juice other_vegetables root_vegetables,4,0.002338587,citrus_fruit other_vegetables root_vegetables,,3,fruit-vegetable_juice,1,0.225490196,3.119122473
586,585,citrus_fruit fruit-vegetable_juice other_vegetables root_vegetables,4,0.002338587,fruit-vegetable_juice other_vegetables root_vegetables,,3,citrus_fruit,1,0.353846154,4.275278775
587,586,citrus_fruit fruit-vegetable_juice other_vegetables tropical_fruit,4,0.002338587,citrus_fruit fruit-vegetable_juice,,2,other_vegetables tropical_fruit,2,0.225490196,6.282425151
588,587,citrus_fruit fruit-vegetable_juice other_vegetables tropical_fruit,4,0.002338587,citrus_fruit fruit-vegetable_juice other_vegetables,,3,tropical_fruit,1,0.489361702,4.663635989
589,588,citrus_fruit fruit-vegetable_juice other_vegetables tropical_fruit,4,0.002338587,citrus_fruit fruit-vegetable_juice tropical_fruit,,3,other_vegetables,1,0.58974359,3.047886603
590,589,citrus_fruit fruit-vegetable_juice other_vegetables tropical_fruit,4,0.002338587,citrus_fruit other_vegetables tropical_fruit,,3,fruit-vegetable_juice,1,0.258426966,3.574724632
591,590,citrus_fruit fruit-vegetable_juice other_vegetables tropical_fruit,4,0.002338587,fruit-vegetable_juice other_vegetables tropical_fruit,,3,citrus_fruit,1,0.353846154,4.275278775
592,591,citrus_fruit fruit-vegetable_juice other_vegetables whole_milk,4,0.002541942,citrus_fruit fruit-vegetable_juice,,2,other_vegetables whole_milk,2,0.245098039,3.275189152
593,592,citrus_fruit fruit-vegetable_juice other_vegetables whole_milk,4,0.002541942,citrus_fruit fruit-vegetable_juice whole_milk,,3,other_vegetables,1,0.595238095,3.076283062
594,593,citrus_fruit other_vegetables pip_fruit root_vegetables,4,0.00264362,citrus_fruit other_vegetables pip_fruit,,3,root_vegetables,1,0.448275862,4.112680134
595,594,citrus_fruit other_vegetables pip_fruit root_vegetables,4,0.00264362,citrus_fruit other_vegetables root_vegetables,,3,pip_fruit,1,0.254901961,3.369570947
596,595,citrus_fruit other_vegetables pip_fruit root_vegetables,4,0.00264362,citrus_fruit pip_fruit root_vegetables,,3,other_vegetables,1,0.684210526,3.536106425
597,596,citrus_fruit other_vegetables pip_fruit root_vegetables,4,0.00264362,other_vegetables pip_fruit root_vegetables,,3,citrus_fruit,1,0.325,3.926750614
598,597,citrus_fruit other_vegetables pip_fruit tropical_fruit,4,0.002846975,citrus_fruit pip_fruit,,2,other_vegetables tropical_fruit,2,0.205882353,5.736127312
599,598,citrus_fruit other_vegetables pip_fruit tropical_fruit,4,0.002846975,citrus_fruit other_vegetables pip_fruit,,3,tropical_fruit,1,0.482758621,4.600708367
600,599,citrus_fruit other_vegetables pip_fruit tropical_fruit,4,0.002846975,citrus_fruit other_vegetables tropical_fruit,,3,pip_fruit,1,0.314606742,4.15881358
601,600,citrus_fruit other_vegetables pip_fruit tropical_fruit,4,0.002846975,other_vegetables pip_fruit tropical_fruit,,3,citrus_fruit,1,0.301075269,3.637684605
602,601,citrus_fruit other_vegetables rolls-buns root_vegetables,4,0.002236909,citrus_fruit other_vegetables rolls-buns,,3,root_vegetables,1,0.372881356,3.420977738
603,602,citrus_fruit other_vegetables rolls-buns root_vegetables,4,0.002236909,citrus_fruit rolls-buns root_vegetables,,3,other_vegetables,1,0.647058824,3.344100646
604,603,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,citrus_fruit root_vegetables,,2,other_vegetables tropical_fruit,2,0.252873563,7.045358341
605,604,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,citrus_fruit tropical_fruit,,2,other_vegetables root_vegetables,2,0.224489796,4.737890865
606,605,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,root_vegetables tropical_fruit,,2,citrus_fruit other_vegetables,2,0.212560386,7.36102606
607,606,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,citrus_fruit other_vegetables root_vegetables,,3,tropical_fruit,1,0.431372549,4.110997112
608,607,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,citrus_fruit other_vegetables tropical_fruit,,3,root_vegetables,1,0.494382022,4.53567835
609,608,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,citrus_fruit root_vegetables tropical_fruit,,3,other_vegetables,1,0.785714286,4.060693642
610,609,citrus_fruit other_vegetables root_vegetables tropical_fruit,4,0.004473818,other_vegetables root_vegetables tropical_fruit,,3,citrus_fruit,1,0.363636364,4.393567121
611,610,citrus_fruit other_vegetables root_vegetables whipped-sour_cream,4,0.002338587,citrus_fruit whipped-sour_cream,,2,other_vegetables root_vegetables,2,0.214953271,4.536621074
612,611,citrus_fruit other_vegetables root_vegetables whipped-sour_cream,4,0.002338587,citrus_fruit other_vegetables root_vegetables,,3,whipped-sour_cream,1,0.225490196,3.145668196
613,612,citrus_fruit other_vegetables root_vegetables whipped-sour_cream,4,0.002338587,citrus_fruit other_vegetables whipped-sour_cream,,3,root_vegetables,1,0.410714286,3.768073694
614,613,citrus_fruit other_vegetables root_vegetables whipped-sour_cream,4,0.002338587,citrus_fruit root_vegetables whipped-sour_cream,,3,other_vegetables,1,0.696969697,3.602047803
